# path	seed	style	size
strategic-combat/monsters/beasts/werewolf.png	507719717	bourassa,darkest	1024x1024
strategic-combat/monsters/beasts/ogre.png	1941388163	bourassa,darkest	1024x1024
strategic-combat/monsters/undead/mummy.png	841090293	bourassa,darkest	1024x1024
strategic-combat/monsters/beasts/troll.png	9722212	bourassa,darkest	1024x1024
strategic-combat/monsters/undead/vampire.png	1063582835	bourassa,darkest	1024x1024
strategic-combat/monsters/beasts/giant.png	151427621	bourassa,darkest	1024x1024
strategic-combat/monsters/humanoids/witch.png	936945609	bourassa,darkest	1024x1024
strategic-combat/monsters/misc/green-slime.png	739140780	bourassa,darkest	1024x1024
strategic-combat/monsters/insects/purple-worm.png	1000954865	bourassa,darkest	1024x1024
strategic-combat/monsters/misc/black-pudding.png	2009853206	bourassa,darkest	1024x1024
strategic-combat/monsters/humanoids/evil-wizard.png	193343743	bourassa,darkest	1024x1024
strategic-combat/monsters/beasts/red-dragon.png	827114416	bourassa,darkest	1024x1024
strategic-combat/monsters/beasts/blue-dragon.png	2095212824	bourassa,darkest	1024x1024
strategic-combat/events/mimic.png	512761417	painterlyscene,darkest	1024x1024
strategic-combat/classes/hero.png	1640499828	bourassa,darkest	1024x1024
strategic-combat/classes/elf.png	1174341148	bourassa,darkest	1024x1024
strategic-combat/classes/superhero.png	520126453	bourassa,darkest	1024x1024
strategic-combat/classes/wizard.png	1041482376	bourassa,darkest	1024x1024
strategic-combat/treasures/silver-cup.png	840879573	painterlyscene,darkest	1024x1024
strategic-combat/treasures/sack-of-gold.png	1306336903	painterlyscene,darkest	1024x1024
strategic-combat/treasures/silver-ring.png	476190863	painterlyscene,darkest	1024x1024
strategic-combat/treasures/gold-cup.png	1983496140	painterlyscene,darkest	1024x1024
strategic-combat/treasures/gold-ring.png	1755089948	painterlyscene,darkest	1024x1024
strategic-combat/treasures/silver-coffer.png	743297996	painterlyscene,darkest	1024x1024
strategic-combat/treasures/jade-idol.png	1019575675	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-emerald.png	1152286331	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-sapphire.png	1510528775	painterlyscene,darkest	1024x1024
strategic-combat/treasures/silver-necklace.png	1232986563	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-ruby.png	727126263	painterlyscene,darkest	1024x1024
strategic-combat/treasures/gold-necklace.png	1871367394	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-diamond.png	616435832	painterlyscene,darkest	1024x1024
strategic-combat/treasures/crown-of-gems.png	1855576052	painterlyscene,darkest	1024x1024
strategic-combat/treasures/dragon-hoard.png	44905102	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-sword-1.png	2058645961	painterlyscene,darkest	1024x1024
strategic-combat/items/torch.png	1516410009	painterlyscene,darkest	1024x1024
strategic-combat/items/esp-medallion.png	651340084	painterlyscene,darkest	1024x1024
strategic-combat/items/shield.png	1853015459	painterlyscene,darkest	1024x1024
strategic-combat/items/elf-boots.png	106505976	painterlyscene,darkest	1024x1024
strategic-combat/items/secret-door-card.png	1036593690	painterlyscene,darkest	1024x1024
strategic-combat/items/crystal-ball.png	609296977	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-bow.png	780268417	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-sword-2.png	1251838532	painterlyscene,darkest	1024x1024
strategic-combat/items/teleport-scroll.png	1982841575	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-armor.png	782656030	painterlyscene,darkest	1024x1024
strategic-combat/items/fire-ball-scroll.png	1624102607	painterlyscene,darkest	1024x1024
strategic-combat/items/lightning-scroll.png	349419876	painterlyscene,darkest	1024x1024
