# path	seed	style	size
rooms/store-room.png	1392263294	painterlyscene,dosrpg	1024x1024
rooms/torture-chamber.png	791345760	painterlyscene,dosrpg	1024x1024
rooms/kitchen.png	818600713	painterlyscene,dosrpg	1024x1024
rooms/wizards-lab.png	1104756789	painterlyscene,dosrpg	1024x1024
rooms/wizards-treasure.png	868512584	painterlyscene,dosrpg	1024x1024
rooms/kings-library.png	232227293	painterlyscene,dosrpg	1024x1024
rooms/kings-treasure.png	1542358276	painterlyscene,dosrpg	1024x1024
rooms/queens-armor.png	2057086421	painterlyscene,dosrpg	1024x1024
rooms/queens-treasure.png	1805760837	painterlyscene,dosrpg	1024x1024
rooms/the-crypt.png	837355176	painterlyscene,dosrpg	1024x1024
events/curio-chest.png	1887858962	painterlyscene,darkest	1024x1024
events/fountain.png	175766196	painterlyscene,darkest	1024x1024
events/shrine.png	985192884	painterlyscene,darkest	1024x1024
events/gamblers-altar.png	1328046243	painterlyscene,darkest	1024x1024
events/hooded-peddler.png	281943516	painterlyscene,darkest	1024x1024
events/idol.png	1235293294	painterlyscene,darkest	1024x1024
events/fallen-adventurer.png	1491877261	painterlyscene,darkest	1024x1024
events/glowing-mushrooms.png	1683180274	painterlyscene,darkest	1024x1024
events/rune-obelisk.png	1345435701	painterlyscene,darkest	1024x1024
events/weapon-cache.png	964749406	painterlyscene,darkest	1024x1024
events/mimic.png	558231344	painterlyscene,darkest	1024x1024
strategic-combat/monsters/animals/giant-rat.png	1100025072	mignola,darkest	1024x1024
strategic-combat/monsters/animals/giant-lizard.png	1062939795	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/goblin.png	1602004076	mignola,darkest	1024x1024
strategic-combat/monsters/undead/skeleton.png	1387473989	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/hobgoblin.png	2121133097	mignola,darkest	1024x1024
strategic-combat/monsters/animals/giant-spider.png	1946613914	mignola,darkest	1024x1024
strategic-combat/monsters/undead/ghoul.png	1670471092	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/gargoyle.png	2081704282	mignola,darkest	1024x1024
strategic-combat/monsters/humanoids/evil-hero.png	321053917	mignola,darkest	1024x1024
strategic-combat/monsters/animals/giant-snake.png	197139739	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/werewolf.png	251615722	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/ogre.png	379138069	mignola,darkest	1024x1024
strategic-combat/monsters/undead/mummy.png	659274636	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/troll.png	1677826250	mignola,darkest	1024x1024
strategic-combat/monsters/undead/vampire.png	1019831110	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/giant.png	1692997222	mignola,darkest	1024x1024
strategic-combat/monsters/humanoids/witch.png	941249552	mignola,darkest	1024x1024
strategic-combat/monsters/misc/green-slime.png	340902484	mignola,darkest	1024x1024
strategic-combat/monsters/insects/purple-worm.png	1842937061	mignola,darkest	1024x1024
strategic-combat/monsters/misc/black-pudding.png	768523586	mignola,darkest	1024x1024
strategic-combat/monsters/humanoids/evil-wizard.png	61845460	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/red-dragon.png	201199350	mignola,darkest	1024x1024
strategic-combat/monsters/beasts/blue-dragon.png	76984779	mignola,darkest	1024x1024
strategic-combat/events/mimic.png	1721570264	painterlyscene,darkest	1024x1024
strategic-combat/classes/hero.png	284304667	mignola,darkest	1024x1024
strategic-combat/classes/elf.png	182966016	mignola,darkest	1024x1024
strategic-combat/classes/superhero.png	1800813960	mignola,darkest	1024x1024
strategic-combat/classes/wizard.png	636726702	mignola,darkest	1024x1024
strategic-combat/treasures/silver-cup.png	321324971	painterlyscene,darkest	1024x1024
strategic-combat/treasures/sack-of-gold.png	1132144590	painterlyscene,darkest	1024x1024
strategic-combat/treasures/silver-ring.png	1188968153	painterlyscene,darkest	1024x1024
strategic-combat/treasures/gold-cup.png	800132709	painterlyscene,darkest	1024x1024
strategic-combat/treasures/gold-ring.png	1776908604	painterlyscene,darkest	1024x1024
strategic-combat/treasures/silver-coffer.png	1833322456	painterlyscene,darkest	1024x1024
strategic-combat/treasures/jade-idol.png	1624955946	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-emerald.png	704894451	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-sapphire.png	569766919	painterlyscene,darkest	1024x1024
strategic-combat/treasures/silver-necklace.png	1231123428	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-ruby.png	1280141466	painterlyscene,darkest	1024x1024
strategic-combat/treasures/gold-necklace.png	1735941564	painterlyscene,darkest	1024x1024
strategic-combat/treasures/huge-diamond.png	1925515513	painterlyscene,darkest	1024x1024
strategic-combat/treasures/crown-of-gems.png	179851304	painterlyscene,darkest	1024x1024
strategic-combat/treasures/dragon-hoard.png	1914764935	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-sword-1.png	207361334	painterlyscene,darkest	1024x1024
strategic-combat/items/torch.png	163220208	painterlyscene,darkest	1024x1024
strategic-combat/items/esp-medallion.png	1534743069	painterlyscene,darkest	1024x1024
strategic-combat/items/shield.png	972776879	painterlyscene,darkest	1024x1024
strategic-combat/items/elf-boots.png	1238243978	painterlyscene,darkest	1024x1024
strategic-combat/items/secret-door-card.png	1332079812	painterlyscene,darkest	1024x1024
strategic-combat/items/crystal-ball.png	1034325296	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-bow.png	518930466	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-sword-2.png	372661290	painterlyscene,darkest	1024x1024
strategic-combat/items/teleport-scroll.png	1403555069	painterlyscene,darkest	1024x1024
strategic-combat/items/magic-armor.png	1276272256	painterlyscene,darkest	1024x1024
strategic-combat/items/fire-ball-scroll.png	1676883498	painterlyscene,darkest	1024x1024
strategic-combat/items/lightning-scroll.png	138010399	painterlyscene,darkest	1024x1024
